PERIOD_DS,REGION,TRAFFIC_SOURCE,LANDING_PAGE,USERSHIP,AOV,CONVERSION_RATE,BUY2SESSION_RATE,COMMISSION_RATE,ORDER_COUNT,LEAD_GEN_RATE,SESSION_COUNT,PI_COUNT
2023-01-01,GB,PAID,others,web only,139.0,4.0,1.0,14.0,620.0,34.0,47638.0,16196.92
2023-01-01,GB,PAID,pdp_in_stock,app and web,364.0,7.0,3.0,15.0,6.0,49.0,145.0,71.05
2023-01-01,GB,PAID,pdp_in_stock,web only,205.0,4.0,1.0,15.0,334.0,33.0,21940.0,7240.2
2023-01-01,GB,PAID,pdp_out_of_stock,app and web,324.0,7.0,5.0,18.0,2.0,66.0,41.0,27.06
2023-01-01,GB,PAID,pdp_out_of_stock,web only,316.0,3.0,1.0,14.0,26.0,27.0,2536.0,684.72
2023-01-01,GB,PLA-CO,feed,web only,91.0,11.0,0.0,12.0,1.0,3.0,281.0,8.43
2023-01-01,GB,PLA-CO,lead,app and web,,0.0,0.0,,0.0,22.0,9.0,1.98
2023-01-01,GB,PLA-CO,nan,app and web,,0.0,0.0,,0.0,40.0,30.0,12.0
2023-01-01,GB,PLA-CO,nan,app only,,,0.0,,,0.0,7.0,0.0
2023-01-01,GB,PLA-CO,nan,web only,325.0,38.0,27.0,15.0,3.0,73.0,11.0,8.03
2023-01-01,GB,PLA-CO,onboarding,app and web,152.0,11.0,2.0,13.0,2.0,19.0,93.0,17.67
2023-01-01,GB,PLA-CO,onboarding,app only,,0.0,0.0,,0.0,2.0,56.0,1.12
2023-01-01,GB,PLA-CO,others,app and web,174.0,5.0,1.0,16.0,20.0,22.0,1692.0,372.24
2023-01-01,GB,PLA-CO,others,app only,190.0,10.0,0.0,20.0,1.0,2.0,489.0,9.78
2023-01-01,GB,PLA-CO,others,web only,,0.0,0.0,,0.0,4.0,171.0,6.84
2023-01-01,GB,PLA-CO,pdp_in_stock,app and web,216.0,21.0,8.0,13.0,17.0,38.0,215.0,81.7
2023-01-01,GB,PLA-CO,pdp_in_stock,web only,192.0,4.0,1.0,14.0,267.0,15.0,46926.0,7038.9
2023-01-01,GB,PLA-CO,pdp_out_of_stock,web only,106.0,6.0,0.0,9.0,2.0,4.0,962.0,38.48
2023-01-01,GB,PLA-EC,feed,app and web,,0.0,0.0,,0.0,6.0,17.0,1.02
2023-01-01,GB,PLA-EC,feed,web only,118.0,3.0,0.0,15.0,1.0,3.0,862.0,25.86
2023-01-01,GB,PLA-EC,lead,app and web,265.0,10.0,1.0,14.0,19.0,9.0,1775.0,159.75
2023-01-01,GB,PLA-EC,lead,app only,,,0.0,,,0.0,154.0,0.0
2023-01-01,GB,PLA-EC,lead,web only,,0.0,0.0,,0.0,18.0,107.0,19.26
2023-01-01,GB,PLA-EC,lead_return,app and web,,,0.0,,,0.0,2.0,0.0
2023-01-01,GB,PLA-EC,nan,app and web,180.0,8.0,2.0,13.0,1.0,25.0,51.0,12.75
2023-01-01,GB,PLA-EC,nan,app only,,0.0,0.0,,0.0,4.0,75.0,3.0
2023-01-01,GB,PLA-EC,nan,web only,236.0,11.0,9.0,15.0,5.0,80.0,44.0,35.2
2023-01-01,GB,PLA-EC,onboarding,app and web,227.0,10.0,1.0,15.0,7.0,14.0,511.0,71.54
2023-01-01,GB,PLA-EC,onboarding,app only,211.0,12.0,1.0,18.0,3.0,7.0,346.0,24.22
2023-01-01,GB,PLA-EC,others,app and web,247.0,7.0,1.0,15.0,179.0,19.0,13224.0,2512.56
2023-01-01,GB,PLA-EC,others,app only,284.0,10.0,1.0,14.0,25.0,8.0,3166.0,253.28
2023-01-01,GB,PLA-EC,others,web only,,0.0,0.0,,0.0,5.0,194.0,9.7
2023-01-01,GB,PLA-EC,pdp_in_stock,app and web,253.0,8.0,5.0,10.0,60.0,56.0,1283.0,718.48
2023-01-01,GB,PLA-EC,pdp_in_stock,web only,199.0,3.0,1.0,15.0,4014.0,40.0,267316.0,106926.4
2023-01-01,GB,PLA-EC,pdp_out_of_stock,web only,150.0,2.0,0.0,14.0,21.0,13.0,7423.0,964.99
2023-01-01,RoW,APP PAID,nan,app only,,0.0,0.0,,0.0,20.0,5.0,1.0
2023-01-01,RoW,CSS,feed,app and web,,0.0,0.0,,0.0,10.0,30.0,3.0
2023-01-01,RoW,CSS,feed,app only,,,0.0,,,0.0,4.0,0.0
2023-01-01,RoW,CSS,feed,web only,,0.0,0.0,,0.0,10.0,42.0,4.2
2023-01-01,RoW,CSS,homepage,app and web,,0.0,0.0,,0.0,22.0,9.0,1.98
2023-01-01,RoW,CSS,homepage,web only,74.0,1.0,0.0,12.0,1.0,12.0,561.0,67.32
2023-01-01,RoW,CSS,lead,app and web,231.0,2.0,2.0,16.0,53.0,100.0,2946.0,2946.0
2023-01-01,RoW,CSS,lead,app only,209.0,2.0,2.0,14.0,8.0,100.0,293.0,293.0
2023-01-01,RoW,CSS,lead,no on lyst view,144.0,2.0,2.0,15.0,7097.0,100.0,408896.0,408896.0
2023-01-01,RoW,CSS,lead,web only,213.0,2.0,2.0,16.0,2143.0,100.0,108348.0,108348.0
2023-01-01,RoW,CSS,nan,app and web,,0.0,0.0,,0.0,100.0,1.0,1.0
2023-01-01,RoW,CSS,nan,no on lyst view,143.0,4.0,4.0,15.0,2.0,100.0,49.0,49.0
2023-01-01,RoW,CSS,nan,web only,110.0,9.0,9.0,12.0,2.0,100.0,22.0,22.0
2023-01-01,RoW,CSS,onboarding,app and web,,,0.0,,,0.0,4.0,0.0
2023-01-01,RoW,CSS,others,app and web,109.0,12.0,3.0,16.0,3.0,26.0,100.0,26.0
2023-01-01,RoW,CSS,others,app only,,0.0,0.0,,0.0,3.0,35.0,1.05
2023-01-01,RoW,CSS,others,web only,128.0,0.0,0.0,10.0,1.0,11.0,2669.0,293.59
2023-01-01,RoW,CSS,pdp_in_stock,app and web,125.0,100.0,10.0,10.0,1.0,10.0,10.0,1.0
2023-01-01,RoW,CSS,pdp_in_stock,web only,88.0,2.0,0.0,14.0,3.0,12.0,1182.0,141.84
2023-01-01,RoW,CSS,pdp_out_of_stock,web only,83.0,3.0,1.0,18.0,1.0,24.0,139.0,33.36
2023-01-01,RoW,DIRECT,feed,app and web,333.0,5.0,1.0,15.0,323.0,20.0,30010.0,6002.0
2023-01-01,RoW,DIRECT,feed,app only,308.0,5.0,0.0,15.0,29.0,8.0,6936.0,554.88
2023-01-01,RoW,DIRECT,feed,web only,252.0,1.0,0.0,15.0,201.0,21.0,71354.0,14984.34
2023-01-01,RoW,DIRECT,homepage,app and web,374.0,4.0,2.0,16.0,145.0,52.0,5953.0,3095.56
2023-01-01,RoW,DIRECT,homepage,web only,386.0,2.0,1.0,15.0,514.0,34.0,57171.0,19438.14
2023-01-01,RoW,DIRECT,lead,app and web,349.0,2.0,0.0,14.0,315.0,8.0,184191.0,14735.28
2023-01-01,RoW,DIRECT,lead,app only,447.0,3.0,0.0,20.0,1.0,0.0,30374.0,0.0
2023-01-01,RoW,DIRECT,lead,no on lyst view,287.0,1.0,1.0,17.0,65.0,71.0,7791.0,5531.61
2023-01-01,RoW,DIRECT,lead,web only,305.0,1.0,1.0,15.0,48.0,48.0,6028.0,2893.44
2023-01-01,RoW,DIRECT,lead_return,app and web,199.0,2.0,1.0,12.0,6.0,37.0,787.0,291.19
2023-01-01,RoW,DIRECT,lead_return,app only,,,0.0,,,0.0,50.0,0.0
2023-01-01,RoW,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,11.0,142.0,15.62
2023-01-01,RoW,DIRECT,lead_return,web only,312.0,3.0,1.0,15.0,73.0,48.0,3465.0,1663.2
2023-01-01,RoW,DIRECT,nan,app and web,236.0,2.0,0.0,15.0,98.0,18.0,20900.0,3762.0
2023-01-01,RoW,DIRECT,nan,app only,149.0,1.0,0.0,14.0,20.0,7.0,19316.0,1352.12
2023-01-01,RoW,DIRECT,nan,no on lyst view,,0.0,0.0,,0.0,67.0,12.0,8.04
2023-01-01,RoW,DIRECT,nan,web only,,0.0,0.0,,0.0,16.0,1905.0,304.8
2023-01-01,RoW,DIRECT,onboarding,app and web,359.0,3.0,0.0,15.0,50.0,12.0,12838.0,1540.56
2023-01-01,RoW,DIRECT,onboarding,app only,164.0,1.0,0.0,12.0,7.0,2.0,43752.0,875.04
2023-01-01,RoW,DIRECT,others,app and web,335.0,3.0,0.0,15.0,4419.0,17.0,813357.0,138270.69
2023-01-01,RoW,DIRECT,others,app only,267.0,2.0,0.0,15.0,387.0,5.0,391441.0,19572.05
2023-01-01,RoW,DIRECT,others,web only,501.0,2.0,0.0,15.0,65.0,10.0,29383.0,2938.3
2023-01-01,RoW,DIRECT,pdp_in_stock,app and web,215.0,5.0,1.0,14.0,19.0,15.0,2085.0,312.75
2023-01-01,RoW,DIRECT,pdp_in_stock,web only,298.0,2.0,0.0,15.0,114.0,6.0,71034.0,4262.04
2023-01-01,RoW,DIRECT,pdp_out_of_stock,app and web,628.0,1.0,0.0,12.0,1.0,36.0,421.0,151.56
2023-01-01,RoW,DIRECT,pdp_out_of_stock,web only,386.0,1.0,0.0,13.0,47.0,36.0,19234.0,6924.24
2023-01-01,RoW,ORGANIC,feed,app and web,393.0,3.0,1.0,15.0,482.0,19.0,83628.0,15889.32
2023-01-01,RoW,ORGANIC,feed,app only,270.0,2.0,0.0,16.0,21.0,4.0,27384.0,1095.36
2023-01-01,RoW,ORGANIC,feed,web only,292.0,1.0,0.0,15.0,4640.0,27.0,1172917.0,316687.59
2023-01-01,RoW,ORGANIC,homepage,app and web,411.0,2.0,1.0,16.0,25.0,38.0,2698.0,1025.24
2023-01-01,RoW,ORGANIC,homepage,web only,309.0,2.0,1.0,14.0,147.0,36.0,20266.0,7295.76
2023-01-01,RoW,ORGANIC,lead,app and web,333.0,1.0,1.0,15.0,181.0,86.0,29173.0,25088.78
2023-01-01,RoW,ORGANIC,lead,app only,103.0,0.0,0.0,12.0,3.0,91.0,1749.0,1591.59
2023-01-01,RoW,ORGANIC,lead,no on lyst view,315.0,0.0,0.0,13.0,2.0,85.0,1294.0,1099.9
2023-01-01,RoW,ORGANIC,lead,web only,305.0,1.0,1.0,15.0,338.0,92.0,27748.0,25528.16
2023-01-01,RoW,ORGANIC,lead_return,app and web,421.0,3.0,1.0,15.0,12.0,31.0,1304.0,404.24
2023-01-01,RoW,ORGANIC,lead_return,app only,,0.0,0.0,,0.0,13.0,8.0,1.04
2023-01-01,RoW,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,17.0,130.0,22.1
2023-01-01,RoW,ORGANIC,lead_return,web only,401.0,2.0,1.0,14.0,50.0,37.0,7992.0,2957.04
2023-01-01,RoW,ORGANIC,nan,app and web,411.0,2.0,1.0,15.0,349.0,45.0,43406.0,19532.7
2023-01-01,RoW,ORGANIC,nan,app only,241.0,1.0,0.0,15.0,66.0,8.0,81513.0,6521.04
2023-01-01,RoW,ORGANIC,nan,no on lyst view,232.0,1.0,1.0,16.0,76.0,63.0,10286.0,6480.18
2023-01-01,RoW,ORGANIC,nan,web only,374.0,1.0,1.0,15.0,628.0,54.0,82086.0,44326.44
2023-01-01,RoW,ORGANIC,onboarding,app and web,278.0,2.0,0.0,16.0,40.0,23.0,8278.0,1903.94
2023-01-01,RoW,ORGANIC,onboarding,app only,238.0,1.0,0.0,14.0,24.0,6.0,34534.0,2072.04
2023-01-01,RoW,ORGANIC,others,app and web,312.0,3.0,0.0,15.0,1470.0,15.0,313746.0,47061.9
2023-01-01,RoW,ORGANIC,others,app only,264.0,3.0,0.0,15.0,99.0,6.0,62390.0,3743.4
2023-01-01,RoW,ORGANIC,others,web only,328.0,1.0,0.0,15.0,190.0,9.0,148368.0,13353.12
2023-01-01,RoW,ORGANIC,pdp_in_stock,app and web,397.0,3.0,1.0,15.0,45.0,26.0,4975.0,1293.5
2023-01-01,RoW,ORGANIC,pdp_in_stock,web only,356.0,2.0,1.0,15.0,1296.0,25.0,178191.0,44547.75
2023-01-01,RoW,ORGANIC,pdp_out_of_stock,app and web,231.0,1.0,1.0,13.0,15.0,55.0,2538.0,1395.9
2023-01-01,RoW,ORGANIC,pdp_out_of_stock,web only,308.0,1.0,0.0,14.0,1034.0,46.0,301257.0,138578.22
2023-01-01,RoW,PAID,feed,app and web,319.0,3.0,1.0,15.0,303.0,21.0,48970.0,10283.7
2023-01-01,RoW,PAID,feed,app only,303.0,2.0,0.0,16.0,13.0,4.0,12498.0,499.92
2023-01-01,RoW,PAID,feed,web only,351.0,1.0,0.0,15.0,2738.0,30.0,965231.0,289569.3
2023-01-01,RoW,PAID,homepage,app and web,274.0,4.0,2.0,16.0,75.0,53.0,3175.0,1682.75
2023-01-01,RoW,PAID,homepage,web only,362.0,2.0,1.0,15.0,349.0,43.0,39976.0,17189.68
2023-01-01,RoW,PAID,lead,app and web,258.0,1.0,0.0,14.0,6.0,5.0,8555.0,427.75
2023-01-01,RoW,PAID,lead,app only,,,0.0,,,0.0,685.0,0.0
2023-01-01,RoW,PAID,lead,no on lyst view,186.0,0.0,0.0,14.0,4.0,92.0,5920.0,5446.4
2023-01-01,RoW,PAID,lead,web only,716.0,0.0,0.0,20.0,2.0,97.0,1551.0,1504.47
2023-01-01,RoW,PAID,lead_return,app and web,,0.0,0.0,,0.0,15.0,13.0,1.95
2023-01-01,RoW,PAID,nan,app and web,369.0,2.0,1.0,14.0,9.0,27.0,1290.0,348.3
2023-01-01,RoW,PAID,nan,app only,,0.0,0.0,,0.0,5.0,470.0,23.5
2023-01-01,RoW,PAID,nan,no on lyst view,,0.0,0.0,,0.0,100.0,4.0,4.0
2023-01-01,RoW,PAID,nan,web only,,0.0,0.0,,0.0,29.0,211.0,61.19
2023-01-01,RoW,PAID,onboarding,app and web,540.0,6.0,1.0,15.0,17.0,15.0,1589.0,238.35
2023-01-01,RoW,PAID,onboarding,app only,,0.0,0.0,,0.0,3.0,1089.0,32.67
2023-01-01,RoW,PAID,others,app and web,363.0,3.0,0.0,15.0,47.0,17.0,9200.0,1564.0
2023-01-01,RoW,PAID,others,app only,864.0,1.0,0.0,18.0,1.0,4.0,2831.0,113.24
2023-01-01,RoW,PAID,others,web only,285.0,1.0,0.0,15.0,201.0,26.0,92059.0,23935.34
2023-01-01,RoW,PAID,pdp_in_stock,app and web,600.0,5.0,2.0,15.0,20.0,39.0,900.0,351.0
2023-01-01,RoW,PAID,pdp_in_stock,web only,330.0,2.0,0.0,16.0,193.0,24.0,40575.0,9738.0
2023-01-01,RoW,PAID,pdp_out_of_stock,app and web,115.0,2.0,1.0,13.0,3.0,53.0,359.0,190.27
2023-01-01,RoW,PAID,pdp_out_of_stock,web only,409.0,1.0,0.0,16.0,85.0,41.0,20499.0,8404.59
2023-01-01,RoW,PLA-CO,feed,web only,,0.0,0.0,,0.0,12.0,67.0,8.04
2023-01-01,RoW,PLA-CO,onboarding,app and web,,0.0,0.0,,0.0,7.0,15.0,1.05
2023-01-01,RoW,PLA-CO,others,app and web,138.0,7.0,1.0,12.0,3.0,16.0,294.0,47.04
2023-01-01,RoW,PLA-CO,others,app only,259.0,33.0,1.0,10.0,1.0,4.0,79.0,3.16
2023-01-01,RoW,PLA-CO,others,web only,,0.0,0.0,,0.0,2.0,51.0,1.02
2023-01-01,RoW,PLA-CO,pdp_in_stock,app and web,287.0,17.0,7.0,16.0,4.0,38.0,61.0,23.18
2023-01-01,RoW,PLA-CO,pdp_in_stock,web only,548.0,5.0,0.0,14.0,12.0,9.0,3056.0,275.04
2023-01-01,RoW,PLA-CO,pdp_out_of_stock,web only,,0.0,0.0,,0.0,9.0,108.0,9.72
2023-01-01,RoW,PLA-EC,feed,web only,,0.0,0.0,,0.0,19.0,26.0,4.94
2023-01-01,RoW,PLA-EC,lead,app and web,,0.0,0.0,,0.0,7.0,247.0,17.29
2023-01-01,RoW,PLA-EC,lead,app only,,,0.0,,,0.0,17.0,0.0
2023-01-01,RoW,PLA-EC,nan,app only,,,0.0,,,0.0,4.0,0.0
2023-01-01,RoW,PLA-EC,nan,web only,,,0.0,,,0.0,1.0,0.0
2023-01-01,RoW,PLA-EC,onboarding,app and web,,0.0,0.0,,0.0,6.0,54.0,3.24
2023-01-01,RoW,PLA-EC,onboarding,app only,1714.0,20.0,2.0,16.0,1.0,10.0,50.0,5.0
2023-01-01,RoW,PLA-EC,others,app and web,296.0,4.0,1.0,15.0,14.0,20.0,1947.0,389.4
2023-01-01,RoW,PLA-EC,others,app only,431.0,6.0,0.0,18.0,2.0,8.0,416.0,33.28
2023-01-01,RoW,PLA-EC,others,web only,,0.0,0.0,,0.0,4.0,56.0,2.24
2023-01-01,RoW,PLA-EC,pdp_in_stock,app and web,256.0,9.0,5.0,8.0,10.0,52.0,215.0,111.8
2023-01-01,RoW,PLA-EC,pdp_in_stock,web only,328.0,2.0,1.0,12.0,73.0,32.0,9881.0,3161.92
2023-01-01,RoW,PLA-EC,pdp_out_of_stock,app and web,,0.0,0.0,,0.0,100.0,4.0,4.0
2023-01-01,RoW,PLA-EC,pdp_out_of_stock,web only,322.0,1.0,0.0,16.0,3.0,37.0,813.0,300.81
2023-01-01,US,APP PAID,nan,app and web,,,0.0,,,0.0,2.0,0.0
2023-01-01,US,APP PAID,nan,app only,,0.0,0.0,,0.0,20.0,5.0,1.0
2023-01-01,US,CSS,feed,app and web,,0.0,0.0,,0.0,14.0,7.0,0.98
2023-01-01,US,CSS,feed,web only,,0.0,0.0,,0.0,17.0,24.0,4.08
2023-01-01,US,CSS,homepage,web only,,0.0,0.0,,0.0,13.0,80.0,10.4
2023-01-01,US,CSS,lead,app and web,434.0,4.0,4.0,15.0,72.0,100.0,1439.0,1439.0
2023-01-01,US,CSS,lead,app only,,0.0,0.0,,0.0,100.0,33.0,33.0
2023-01-01,US,CSS,lead,no on lyst view,184.0,2.0,2.0,14.0,4391.0,98.0,220624.0,216211.52
2023-01-01,US,CSS,lead,web only,238.0,3.0,3.0,14.0,2764.0,100.0,95422.0,95422.0
2023-01-01,US,CSS,lead_return,no on lyst view,,,0.0,,,0.0,30.0,0.0
2023-01-01,US,CSS,nan,no on lyst view,105.0,1.0,1.0,11.0,2.0,97.0,143.0,138.71
2023-01-01,US,CSS,nan,web only,,0.0,0.0,,0.0,100.0,48.0,48.0
2023-01-01,US,CSS,onboarding,app and web,,,0.0,,,0.0,9.0,0.0
2023-01-01,US,CSS,others,app and web,350.0,5.0,1.0,14.0,1.0,20.0,101.0,20.2
2023-01-01,US,CSS,others,app only,,0.0,0.0,,0.0,16.0,19.0,3.04
2023-01-01,US,CSS,others,web only,18.0,1.0,0.0,14.0,1.0,7.0,1444.0,101.08
2023-01-01,US,CSS,pdp_in_stock,app and web,,0.0,0.0,,0.0,23.0,13.0,2.99
2023-01-01,US,CSS,pdp_in_stock,web only,149.0,6.0,1.0,13.0,24.0,12.0,3140.0,376.8
2023-01-01,US,CSS,pdp_out_of_stock,web only,250.0,3.0,0.0,18.0,1.0,10.0,351.0,35.1
2023-01-01,US,DIRECT,feed,app and web,294.0,8.0,1.0,15.0,333.0,17.0,24526.0,4169.42
2023-01-01,US,DIRECT,feed,app only,272.0,5.0,0.0,16.0,19.0,5.0,6257.0,312.85
2023-01-01,US,DIRECT,feed,web only,231.0,3.0,0.0,15.0,370.0,6.0,226672.0,13600.32
2023-01-01,US,DIRECT,homepage,app and web,406.0,5.0,3.0,13.0,225.0,49.0,7454.0,3652.46
2023-01-01,US,DIRECT,homepage,web only,386.0,5.0,1.0,15.0,707.0,24.0,53111.0,12746.64
2023-01-01,US,DIRECT,lead,app and web,309.0,4.0,0.0,15.0,404.0,8.0,114151.0,9132.08
2023-01-01,US,DIRECT,lead,app only,94.0,2.0,0.0,18.0,1.0,0.0,16605.0,0.0
2023-01-01,US,DIRECT,lead,no on lyst view,326.0,2.0,0.0,17.0,225.0,26.0,36572.0,9508.72
2023-01-01,US,DIRECT,lead,web only,278.0,3.0,2.0,16.0,48.0,59.0,2531.0,1493.29
2023-01-01,US,DIRECT,lead_return,app and web,213.0,7.0,3.0,13.0,16.0,36.0,458.0,164.88
2023-01-01,US,DIRECT,lead_return,app only,,,0.0,,,0.0,7.0,0.0
2023-01-01,US,DIRECT,lead_return,no on lyst view,,0.0,0.0,,0.0,6.0,103.0,6.18
2023-01-01,US,DIRECT,lead_return,web only,253.0,4.0,2.0,15.0,43.0,40.0,2011.0,804.4
2023-01-01,US,DIRECT,nan,app and web,283.0,6.0,1.0,15.0,144.0,13.0,15406.0,2002.78
2023-01-01,US,DIRECT,nan,app only,156.0,1.0,0.0,14.0,18.0,8.0,20575.0,1646.0
2023-01-01,US,DIRECT,nan,no on lyst view,,0.0,0.0,,0.0,100.0,4.0,4.0
2023-01-01,US,DIRECT,nan,web only,215.0,9.0,1.0,12.0,39.0,6.0,6459.0,387.54
2023-01-01,US,DIRECT,onboarding,app and web,297.0,5.0,0.0,17.0,58.0,8.0,12929.0,1034.32
2023-01-01,US,DIRECT,onboarding,app only,161.0,2.0,0.0,15.0,20.0,2.0,46971.0,939.42
2023-01-01,US,DIRECT,others,app and web,279.0,6.0,1.0,15.0,5883.0,15.0,588677.0,88301.55
2023-01-01,US,DIRECT,others,app only,231.0,4.0,0.0,15.0,452.0,4.0,265373.0,10614.92
2023-01-01,US,DIRECT,others,no on lyst view,,0.0,0.0,,0.0,100.0,2.0,2.0
2023-01-01,US,DIRECT,others,web only,484.0,5.0,0.0,14.0,93.0,9.0,20457.0,1841.13
2023-01-01,US,DIRECT,pdp_in_stock,app and web,386.0,3.0,0.0,15.0,8.0,19.0,1627.0,309.13
2023-01-01,US,DIRECT,pdp_in_stock,web only,259.0,5.0,0.0,15.0,219.0,4.0,102353.0,4094.12
2023-01-01,US,DIRECT,pdp_out_of_stock,app and web,331.0,4.0,1.0,13.0,9.0,37.0,683.0,252.71
2023-01-01,US,DIRECT,pdp_out_of_stock,web only,221.0,1.0,0.0,13.0,88.0,19.0,44935.0,8537.65
2023-01-01,US,ORGANIC,feed,app and web,371.0,5.0,1.0,16.0,843.0,18.0,88110.0,15859.8
2023-01-01,US,ORGANIC,feed,app only,190.0,5.0,0.0,15.0,43.0,4.0,23456.0,938.24
2023-01-01,US,ORGANIC,feed,web only,249.0,3.0,1.0,15.0,11793.0,28.0,1331048.0,372693.44
2023-01-01,US,ORGANIC,homepage,app and web,331.0,5.0,2.0,15.0,57.0,38.0,2516.0,956.08
2023-01-01,US,ORGANIC,homepage,web only,417.0,4.0,1.0,14.0,257.0,36.0,15014.0,5405.04
2023-01-01,US,ORGANIC,lead,app and web,307.0,2.0,1.0,14.0,390.0,88.0,25079.0,22069.52
2023-01-01,US,ORGANIC,lead,app only,53.0,1.0,1.0,16.0,4.0,93.0,749.0,696.57
2023-01-01,US,ORGANIC,lead,no on lyst view,260.0,1.0,1.0,15.0,12.0,90.0,1896.0,1706.4
2023-01-01,US,ORGANIC,lead,web only,318.0,2.0,2.0,15.0,1103.0,96.0,47679.0,45771.84
2023-01-01,US,ORGANIC,lead_return,app and web,396.0,6.0,2.0,14.0,20.0,30.0,1077.0,323.1
2023-01-01,US,ORGANIC,lead_return,no on lyst view,,0.0,0.0,,0.0,11.0,138.0,15.18
2023-01-01,US,ORGANIC,lead_return,web only,310.0,4.0,1.0,15.0,136.0,32.0,8508.0,2722.56
2023-01-01,US,ORGANIC,nan,app and web,333.0,3.0,2.0,15.0,507.0,46.0,30011.0,13805.06
2023-01-01,US,ORGANIC,nan,app only,330.0,3.0,0.0,15.0,105.0,6.0,66705.0,4002.3
2023-01-01,US,ORGANIC,nan,no on lyst view,212.0,2.0,1.0,14.0,121.0,70.0,8076.0,5653.2
2023-01-01,US,ORGANIC,nan,web only,314.0,3.0,2.0,15.0,1179.0,54.0,61246.0,33072.84
2023-01-01,US,ORGANIC,onboarding,app and web,253.0,5.0,1.0,14.0,59.0,16.0,7863.0,1258.08
2023-01-01,US,ORGANIC,onboarding,app only,187.0,3.0,0.0,15.0,34.0,5.0,25486.0,1274.3
2023-01-01,US,ORGANIC,others,app and web,284.0,5.0,1.0,15.0,2464.0,13.0,326193.0,42405.09
2023-01-01,US,ORGANIC,others,app only,234.0,7.0,0.0,14.0,209.0,5.0,53919.0,2695.95
2023-01-01,US,ORGANIC,others,no on lyst view,60.0,50.0,50.0,16.0,1.0,100.0,2.0,2.0
2023-01-01,US,ORGANIC,others,web only,268.0,4.0,0.0,14.0,174.0,12.0,37060.0,4447.2
2023-01-01,US,ORGANIC,pdp_in_stock,app and web,541.0,5.0,1.0,14.0,111.0,28.0,6571.0,1839.88
2023-01-01,US,ORGANIC,pdp_in_stock,web only,299.0,5.0,1.0,14.0,3603.0,27.0,232144.0,62678.88
2023-01-01,US,ORGANIC,pdp_out_of_stock,app and web,631.0,2.0,1.0,15.0,48.0,53.0,4067.0,2155.51
2023-01-01,US,ORGANIC,pdp_out_of_stock,web only,261.0,1.0,1.0,14.0,3882.0,43.0,600981.0,258421.83
2023-01-01,US,PAID,feed,app and web,321.0,5.0,1.0,15.0,112.0,21.0,9787.0,2055.27
2023-01-01,US,PAID,feed,app only,193.0,13.0,1.0,13.0,10.0,4.0,1805.0,72.2
2023-01-01,US,PAID,feed,web only,248.0,3.0,1.0,14.0,1222.0,31.0,123168.0,38182.08
2023-01-01,US,PAID,homepage,app and web,352.0,8.0,4.0,14.0,73.0,50.0,1717.0,858.5
2023-01-01,US,PAID,homepage,web only,341.0,4.0,1.0,15.0,254.0,32.0,16537.0,5291.84
2023-01-01,US,PAID,lead,app and web,689.0,3.0,0.0,17.0,9.0,5.0,7122.0,356.1
2023-01-01,US,PAID,lead,app only,,,0.0,,,0.0,533.0,0.0
2023-01-01,US,PAID,lead,no on lyst view,137.0,0.0,0.0,12.0,21.0,91.0,8442.0,7682.22
2023-01-01,US,PAID,lead,web only,194.0,1.0,1.0,12.0,10.0,97.0,1034.0,1002.98
2023-01-01,US,PAID,lead_return,app and web,,0.0,0.0,,0.0,23.0,22.0,5.06
2023-01-01,US,PAID,nan,app and web,419.0,8.0,2.0,16.0,9.0,22.0,538.0,118.36
2023-01-01,US,PAID,nan,app only,,0.0,0.0,,0.0,11.0,127.0,13.97
2023-01-01,US,PAID,nan,web only,159.0,3.0,1.0,14.0,5.0,52.0,281.0,146.12
2023-01-01,US,PAID,onboarding,app and web,70.0,4.0,0.0,19.0,2.0,10.0,523.0,52.3
2023-01-01,US,PAID,onboarding,app only,,0.0,0.0,,0.0,4.0,239.0,9.56
2023-01-01,US,PAID,others,app and web,396.0,5.0,1.0,14.0,28.0,18.0,2743.0,493.74
2023-01-01,US,PAID,others,app only,904.0,4.0,0.0,15.0,3.0,4.0,1847.0,73.88
2023-01-01,US,PAID,others,web only,223.0,3.0,1.0,14.0,187.0,31.0,20769.0,6438.39
2023-01-01,US,PAID,pdp_in_stock,app and web,428.0,1.0,1.0,16.0,17.0,38.0,3000.0,1140.0
2023-01-01,US,PAID,pdp_in_stock,web only,352.0,1.0,0.0,15.0,534.0,30.0,105958.0,31787.4
2023-01-01,US,PAID,pdp_out_of_stock,app and web,674.0,6.0,3.0,15.0,5.0,46.0,175.0,80.5
2023-01-01,US,PAID,pdp_out_of_stock,web only,250.0,2.0,1.0,13.0,84.0,31.0,11550.0,3580.5
2023-01-01,US,PLA-CO,feed,app only,,0.0,0.0,,0.0,20.0,5.0,1.0
2023-01-01,US,PLA-CO,feed,web only,300.0,1.0,0.0,7.0,1.0,9.0,791.0,71.19
2023-01-01,US,PLA-CO,lead,app and web,,0.0,0.0,,0.0,16.0,75.0,12.0
2023-01-01,US,PLA-CO,lead,app only,,,0.0,,,0.0,6.0,0.0
2023-01-01,US,PLA-CO,nan,app and web,142.0,18.0,7.0,16.0,12.0,37.0,178.0,65.86
